key,type,side,segment,superclass,nt,count,peak_activity,gf_silenced_peak
IN08A040|R|T2,IN08A040,R,T2,vnc_intrinsic,glutamate,2,0.002206794054086868,0.0023517063998228643
IN08A041|L|T1,IN08A041,L,T1,vnc_intrinsic,glutamate,2,0.0,0.0
IN08A041|L|T2,IN08A041,L,T2,vnc_intrinsic,glutamate,4,0.0,0.0
IN08A041|R|T1,IN08A041,R,T1,vnc_intrinsic,glutamate,3,0.0,0.0
IN08A041|R|T2,IN08A041,R,T2,vnc_intrinsic,glutamate,5,0.0,0.0
IN08A042|L|T3,IN08A042,L,T3,vnc_intrinsic,glutamate,1,6.120977546947974e-06,1.48833801516049e-05
IN08A042|R|T3,IN08A042,R,T3,vnc_intrinsic,glutamate,1,5.556009957248427e-05,4.4338343039685804e-05
IN08A043|L|T2,IN08A043,L,T2,vnc_intrinsic,glutamate,5,0.00022323057169965812,0.0002345655091475853
IN08A043|L|T3,IN08A043,L,T3,vnc_intrinsic,glutamate,5,0.0006776429479088618,0.0007077696032111326
IN08A043|R|T2,IN08A043,R,T2,vnc_intrinsic,glutamate,4,0.005112447797811555,0.005187986123412839
IN08A043|R|T3,IN08A043,R,T3,vnc_intrinsic,glutamate,6,0.0011411236131753624,0.0011712399290533695
IN08A044|L|T3,IN08A044,L,T3,vnc_intrinsic,glutamate,1,5.316411020377298e-05,9.332358144170965e-05
IN08A044|R|T3,IN08A044,R,T3,vnc_intrinsic,glutamate,1,0.00010823912097591758,0.00013347272756152777
IN08A045|L|T3,IN08A045,L,T3,vnc_intrinsic,glutamate,3,0.0011769318298410574,0.0012345844105817634
IN08A045|R|T3,IN08A045,R,T3,vnc_intrinsic,glutamate,3,0.0017569957891005376,0.0018013796619649755
IN08A046|L|T1,IN08A046,L,T1,vnc_intrinsic,glutamate,3,0.00014933605773778642,1.332475323311901e-05
IN08A046|R|T1,IN08A046,R,T1,vnc_intrinsic,glutamate,4,0.0006287585962873616,0.0009075670406404147
IN08A047|L|T3,IN08A047,L,T3,vnc_intrinsic,glutamate,5,0.009578323108411158,0.009462253528664073
IN08A047|R|T3,IN08A047,R,T3,vnc_intrinsic,glutamate,5,0.008050154941205263,0.007936662394335011
IN08A048|L|T3,IN08A048,L,T3,vnc_intrinsic,glutamate,5,8.76562502653484e-05,8.982000798880874e-06
IN08A048|R|T3,IN08A048,R,T3,vnc_intrinsic,glutamate,4,0.0013482174547573727,0.0014231122431525968
IN08A049|L|T1,IN08A049,L,T1,vnc_intrinsic,glutamate,1,0.0,3.2534140998774265e-08
IN08A049|L|T2,IN08A049,L,T2,vnc_intrinsic,glutamate,1,0.01114967315898188,0.01128794668325072
IN08A049|R|T1,IN08A049,R,T1,vnc_intrinsic,glutamate,1,1.96056772715481e-06,1.734040243978358e-06
IN08A049|R|T2,IN08A049,R,T2,vnc_intrinsic,glutamate,1,0.0072304724147918805,0.007408040605525521
IN08A050|L|T1,IN08A050,L,T1,vnc_intrinsic,glutamate,5,8.616946250630667e-06,5.728907792158695e-06
IN08A050|R|T1,IN08A050,R,T1,vnc_intrinsic,glutamate,4,0.0006105889415992264,0.0006149515196304251
IN08B001|L|T1,IN08B001,L,T1,vnc_intrinsic,acetylcholine,1,0.0008909133121458577,0.001116149291573134
IN08B001|R|T1,IN08B001,R,T1,vnc_intrinsic,acetylcholine,1,0.00020950569266064327,1.7768456094362747e-05
IN08B003|L|T2,IN08B003,L,T2,vnc_intrinsic,gaba,1,0.01304508433743736,0.009483307493792708
IN08B003|R|T2,IN08B003,R,T2,vnc_intrinsic,gaba,1,0.01728253028383576,0.010995423185492655
IN08B004|L|T2,IN08B004,L,T2,vnc_intrinsic,acetylcholine,1,2.0910603917888953e-06,2.2475979730769665e-06
IN08B004|L|T3,IN08B004,L,T3,vnc_intrinsic,acetylcholine,1,1.6290442794669957e-06,1.578813055754612e-08
IN08B004|R|T2,IN08B004,R,T2,vnc_intrinsic,acetylcholine,1,0.0,0.0
IN08B004|R|T3,IN08B004,R,T3,vnc_intrinsic,acetylcholine,1,1.4212697598847986e-05,1.6949007552762981e-09
IN08B006|L|T2,IN08B006,L,T2,vnc_intrinsic,acetylcholine,1,2.0331329299557996e-06,1.956589256541031e-08
IN08B006|R|T2,IN08B006,R,T2,vnc_intrinsic,acetylcholine,1,0.0009312798245664202,0.0012237986523074942
IN08B008|L|T3,IN08B008,L,T3,vnc_intrinsic,acetylcholine,4,0.0,9.573408673743262e-08
IN08B008|R|T3,IN08B008,R,T3,vnc_intrinsic,acetylcholine,3,1.2865421959134365e-09,1.2865421959134365e-09
IN08B017|L|T2,IN08B017,L,T2,vnc_intrinsic,acetylcholine,1,4.668586966926368e-09,4.668586966926368e-09
IN08B017|R|T2,IN08B017,R,T2,vnc_intrinsic,acetylcholine,1,2.543789909141768e-07,2.546454574885567e-07
IN08B019|L|T1,IN08B019,L,T1,vnc_intrinsic,acetylcholine,1,0.00017835941838658214,0.00018150805707634553
IN08B019|R|T1,IN08B019,R,T1,vnc_intrinsic,acetylcholine,1,0.00010457873959892166,0.00010539705185936143
IN08B021|L|,IN08B021,L,,ascending_neuron,acetylcholine,1,0.000148047185370369,0.0001494020005260038
IN08B021|R|,IN08B021,R,,ascending_neuron,acetylcholine,1,1.9807380505319987e-07,2.0483598638287257e-07
IN08B029|L|T3,IN08B029,L,T3,vnc_intrinsic,acetylcholine,1,0.003942843481344674,0.0040280245031485305
IN08B029|R|T3,IN08B029,R,T3,vnc_intrinsic,acetylcholine,1,0.0036041156617984188,0.003637327187216792
IN08B030|L|T2,IN08B030,L,T2,vnc_intrinsic,acetylcholine,1,1.8915887076531142e-05,9.926050968060978e-06
IN08B030|L|T3,IN08B030,L,T3,vnc_intrinsic,acetylcholine,1,1.1123412414563832e-08,1.1123412414563832e-08
IN08B030|R|T2,IN08B030,R,T2,vnc_intrinsic,acetylcholine,1,6.797218277370643e-05,3.090159308368902e-05
IN08B030|R|T3,IN08B030,R,T3,vnc_intrinsic,acetylcholine,1,1.505989385585774e-08,3.100956278641528e-08
IN08B033|L|T2,IN08B033,L,T2,vnc_intrinsic,acetylcholine,1,0.0008367896529092164,0.0008739270094053135
IN08B033|R|T2,IN08B033,R,T2,vnc_intrinsic,acetylcholine,1,0.0,0.0
IN08B035|L|T2,IN08B035,L,T2,vnc_intrinsic,acetylcholine,1,0.0,1.401161592151409e-06
IN08B035|R|T2,IN08B035,R,T2,vnc_intrinsic,acetylcholine,1,3.752729142332056e-09,7.71397391380299e-07
IN08B036|L|T3,IN08B036,L,T3,vnc_intrinsic,acetylcholine,4,0.003940256754340372,0.003937932932264853
IN08B036|R|T3,IN08B036,R,T3,vnc_intrinsic,acetylcholine,4,0.0013888554966923676,0.0013823017176377358
IN08B037|L|T2,IN08B037,L,T2,vnc_intrinsic,acetylcholine,3,0.0050025334788069255,0.0053618541301696234
IN08B037|R|T2,IN08B037,R,T2,vnc_intrinsic,acetylcholine,3,0.002837839077818193,0.003273209253405282
IN08B038|L|T2,IN08B038,L,T2,vnc_intrinsic,acetylcholine,1,1.6256589355901605e-09,1.6256589355901605e-09
IN08B038|R|T2,IN08B038,R,T2,vnc_intrinsic,acetylcholine,1,0.0,0.0
IN08B039|R|T3,IN08B039,R,T3,vnc_intrinsic,acetylcholine,1,0.0,0.0
IN08B040|L|T2,IN08B040,L,T2,vnc_intrinsic,acetylcholine,3,4.1409330704686494e-09,4.1409330704686494e-09
IN08B040|R|T2,IN08B040,R,T2,vnc_intrinsic,acetylcholine,3,1.5765150346559464e-05,0.0
IN08B042|L|T2,IN08B042,L,T2,vnc_intrinsic,acetylcholine,3,2.8758272424145862e-09,2.8758272424145862e-09
IN08B042|R|T2,IN08B042,R,T2,vnc_intrinsic,acetylcholine,3,1.044805243566827e-10,1.044805243566827e-10
IN08B045|L|T3,IN08B045,L,T3,vnc_intrinsic,acetylcholine,1,0.02457785189271022,0.024629084068417965
IN08B045|R|T3,IN08B045,R,T3,vnc_intrinsic,acetylcholine,1,0.006161291288983588,0.006219305918998976
IN08B046|L|T2,IN08B046,L,T2,vnc_intrinsic,acetylcholine,2,3.712203952383537e-09,3.712203952383537e-09
IN08B046|R|T2,IN08B046,R,T2,vnc_intrinsic,acetylcholine,2,5.32896298902207e-10,5.32896298902207e-10
IN08B051_a|L|T2,IN08B051_a,L,T2,vnc_intrinsic,acetylcholine,1,0.003994801266400991,0.005199464003703247
IN08B051_a|R|T2,IN08B051_a,R,T2,vnc_intrinsic,acetylcholine,2,0.002092860818910731,0.0031855631917380354
IN08B051_b|L|T2,IN08B051_b,L,T2,vnc_intrinsic,acetylcholine,1,0.0005866443422556836,0.00046441344091755675
IN08B051_b|R|T2,IN08B051_b,R,T2,vnc_intrinsic,acetylcholine,1,0.0005735990761003984,0.00029103048799770367
IN08B051_c|L|T2,IN08B051_c,L,T2,vnc_intrinsic,acetylcholine,2,2.8727661158869282e-05,8.560462235800024e-07
IN08B051_c|R|T2,IN08B051_c,R,T2,vnc_intrinsic,acetylcholine,1,5.466009971819985e-05,9.998890928854146e-06
IN08B051_d|L|T2,IN08B051_d,L,T2,vnc_intrinsic,acetylcholine,2,3.8151391391081194e-05,5.7337463815966045e-06
IN08B051_d|R|T2,IN08B051_d,R,T2,vnc_intrinsic,acetylcholine,2,1.283840100352201e-05,1.8669910880789354e-05
IN08B051_e|L|T2,IN08B051_e,L,T2,vnc_intrinsic,acetylcholine,1,4.329898098622108e-07,2.9734604057521477e-09
IN08B051_e|R|T2,IN08B051_e,R,T2,vnc_intrinsic,acetylcholine,1,1.3623285708323968e-09,1.3623285708323968e-09
IN08B052|L|T2,IN08B052,L,T2,vnc_intrinsic,acetylcholine,1,0.01930158335688753,0.019873179361429925
IN08B052|R|T2,IN08B052,R,T2,vnc_intrinsic,acetylcholine,1,0.009864287704518195,0.010297376641056146
IN08B054|L|T2,IN08B054,L,T2,vnc_intrinsic,acetylcholine,6,0.022896099019223466,0.023255548965274236
IN08B054|R|T2,IN08B054,R,T2,vnc_intrinsic,acetylcholine,6,0.01832466201244397,0.018700232747153187
IN08B055|L|T3,IN08B055,L,T3,vnc_intrinsic,acetylcholine,2,0.0023675272890528744,0.0024614703082934094
IN08B055|R|T3,IN08B055,R,T3,vnc_intrinsic,acetylcholine,2,0.0,0.0
IN08B056|L|T2,IN08B056,L,T2,vnc_intrinsic,acetylcholine,2,0.0024428323284386116,0.002507497673251828
IN08B056|L|T3,IN08B056,L,T3,vnc_intrinsic,acetylcholine,2,4.287314601633749e-05,4.333924745333295e-05
IN08B056|R|T2,IN08B056,R,T2,vnc_intrinsic,acetylcholine,2,0.0020220644728805902,0.002075648637610015
IN08B056|R|T3,IN08B056,R,T3,vnc_intrinsic,acetylcholine,2,8.859496605460431e-06,2.4138355007396284e-06
IN08B058|L|T3,IN08B058,L,T3,vnc_intrinsic,acetylcholine,2,0.004663507569296615,0.004671256824149557
IN08B058|R|T3,IN08B058,R,T3,vnc_intrinsic,acetylcholine,2,0.0015470744917251925,0.0015606175736456618
IN08B060|L|T2,IN08B060,L,T2,vnc_intrinsic,acetylcholine,2,0.01344640709847159,0.013552249785584624
IN08B060|R|T2,IN08B060,R,T2,vnc_intrinsic,acetylcholine,2,0.0100691531633194,0.010181006547373438
IN08B062|L|T2,IN08B062,L,T2,vnc_intrinsic,acetylcholine,4,0.0005930104726502072,0.0006665754285475481
IN08B062|R|T2,IN08B062,R,T2,vnc_intrinsic,acetylcholine,3,1.6494519621391445e-05,1.3093273627320287e-07
IN08B063|L|T3,IN08B063,L,T3,vnc_intrinsic,acetylcholine,3,1.5445669674284122e-09,1.5445669674284122e-09
IN08B063|R|T3,IN08B063,R,T3,vnc_intrinsic,acetylcholine,2,6.568722728887137e-09,6.568722728887137e-09
IN08B064|L|T2,IN08B064,L,T2,vnc_intrinsic,acetylcholine,2,0.028530694755747307,0.029005875191366135
IN08B064|R|T2,IN08B064,R,T2,vnc_intrinsic,acetylcholine,2,0.025920875052081675,0.026574658202716962
IN08B065|L|T3,IN08B065,L,T3,vnc_intrinsic,acetylcholine,3,2.7893456182450473e-06,2.7145454938682344e-06
IN08B065|R|T3,IN08B065,R,T3,vnc_intrinsic,acetylcholine,3,9.253699317912833e-07,2.116983336122118e-06
IN08B067|L|T2,IN08B067,L,T2,vnc_intrinsic,acetylcholine,2,0.0067426491867690255,0.007065442524403733
IN08B067|R|T2,IN08B067,R,T2,vnc_intrinsic,acetylcholine,2,0.012213551768642361,0.012670725267717946
IN08B068|L|T2,IN08B068,L,T2,vnc_intrinsic,acetylcholine,3,0.000733866459247216,0.0011720543786908437
IN08B068|R|T2,IN08B068,R,T2,vnc_intrinsic,acetylcholine,3,4.676687098632625e-05,7.553759871944172e-05
IN08B070_a|L|T3,IN08B070_a,L,T3,vnc_intrinsic,acetylcholine,2,0.007762808566150527,0.007651626008991331
IN08B070_a|R|T3,IN08B070_a,R,T3,vnc_intrinsic,acetylcholine,2,0.005758175137404923,0.005708016994006802
IN08B070_b|L|T3,IN08B070_b,L,T3,vnc_intrinsic,acetylcholine,3,0.0008291558296855731,0.0008308600120846378
IN08B070_b|R|T3,IN08B070_b,R,T3,vnc_intrinsic,acetylcholine,4,0.0037445038415035584,0.003640583149437994
IN08B072|L|T3,IN08B072,L,T3,vnc_intrinsic,acetylcholine,2,3.7345811722124533e-07,3.055949650101283e-07
IN08B072|R|T3,IN08B072,R,T3,vnc_intrinsic,acetylcholine,1,9.051764762145418e-07,5.792337916946408e-07
IN08B073|L|T2,IN08B073,L,T2,vnc_intrinsic,acetylcholine,1,0.00811008227131376,0.008311395315866096
IN08B073|R|T2,IN08B073,R,T2,vnc_intrinsic,acetylcholine,1,0.0021359516522964747,0.0021760505772764737
IN08B075|L|T2,IN08B075,L,T2,vnc_intrinsic,acetylcholine,1,0.001246018721471157,0.0013368578619294637
IN08B075|R|T2,IN08B075,R,T2,vnc_intrinsic,acetylcholine,1,8.579022377783314e-05,4.019922453505821e-05
IN08B076|L|T3,IN08B076,L,T3,vnc_intrinsic,acetylcholine,1,2.9609657869418765e-05,8.125693658165408e-07
IN08B076|R|T3,IN08B076,R,T3,vnc_intrinsic,acetylcholine,1,4.09538496499118e-05,5.426623142015798e-08
IN08B077|L|T2,IN08B077,L,T2,vnc_intrinsic,acetylcholine,2,0.0026600837157264067,0.0029482951871725614
IN08B077|R|T2,IN08B077,R,T2,vnc_intrinsic,acetylcholine,2,0.00843207808493164,0.008627275583307387
IN08B078|L|T2,IN08B078,L,T2,vnc_intrinsic,acetylcholine,2,6.1355169633071144e-06,7.443293992167188e-06
IN08B078|R|T2,IN08B078,R,T2,vnc_intrinsic,acetylcholine,2,2.1802453359717042e-05,1.196003566692881e-05
IN08B080|L|T2,IN08B080,L,T2,vnc_intrinsic,acetylcholine,1,0.0027687952310192676,0.002945933367012724
IN08B080|R|T2,IN08B080,R,T2,vnc_intrinsic,acetylcholine,1,0.003998906939067089,0.004068456933365498
IN08B082|L|T3,IN08B082,L,T3,vnc_intrinsic,acetylcholine,4,0.0004240730859238158,0.0004696696649263554
IN08B082|R|T3,IN08B082,R,T3,vnc_intrinsic,acetylcholine,4,0.0011022913346618783,0.00120351933195948
IN08B083_a|L|T2,IN08B083_a,L,T2,vnc_intrinsic,acetylcholine,2,0.00013178083461628395,7.839998225462652e-05
IN08B083_a|R|T2,IN08B083_a,R,T2,vnc_intrinsic,acetylcholine,2,0.00020876937566870424,3.222973016421372e-05
IN08B083_b|L|T2,IN08B083_b,L,T2,vnc_intrinsic,acetylcholine,1,0.001498355317711492,0.001512545659946723
IN08B083_b|R|T2,IN08B083_b,R,T2,vnc_intrinsic,acetylcholine,1,0.005353368455934102,0.005423251593813108
IN08B083_c|L|T2,IN08B083_c,L,T2,vnc_intrinsic,acetylcholine,1,0.015562617237576274,0.015371016160863242
IN08B083_c|R|T2,IN08B083_c,R,T2,vnc_intrinsic,acetylcholine,1,0.009536391820755313,0.009508136563745934
IN08B083_d|L|T2,IN08B083_d,L,T2,vnc_intrinsic,acetylcholine,1,0.012825988540828379,0.012350031700331237
IN08B083_d|R|T2,IN08B083_d,R,T2,vnc_intrinsic,acetylcholine,2,0.012075556474223667,0.011364629776554527
IN08B085_a|L|T2,IN08B085_a,L,T2,vnc_intrinsic,acetylcholine,5,0.0,0.0
IN08B085_a|R|T2,IN08B085_a,R,T2,vnc_intrinsic,acetylcholine,4,0.0,0.0
IN08B087|L|T2,IN08B087,L,T2,vnc_intrinsic,acetylcholine,2,0.0007361928375529262,0.0008870770609396079
IN08B087|R|T2,IN08B087,R,T2,vnc_intrinsic,acetylcholine,2,0.0010451751686625702,0.0013460701891375448
IN08B088|L|T3,IN08B088,L,T3,vnc_intrinsic,acetylcholine,2,7.857669057921478e-06,6.664462677421646e-06
IN08B088|R|T3,IN08B088,R,T3,vnc_intrinsic,acetylcholine,2,4.57291063648439e-06,3.871430431331669e-06
IN08B090|L|T3,IN08B090,L,T3,vnc_intrinsic,acetylcholine,1,1.0411618668783164e-05,1.543726394294569e-05
IN08B090|R|T3,IN08B090,R,T3,vnc_intrinsic,acetylcholine,1,3.2380873828881417e-06,3.5434787174853827e-06
IN08B091|L|T3,IN08B091,L,T3,vnc_intrinsic,acetylcholine,3,2.4250740652956124e-05,2.108012307582616e-05
IN08B091|R|T3,IN08B091,R,T3,vnc_intrinsic,acetylcholine,4,4.019448224439662e-05,3.2189691290742456e-05
IN08B092|L|T3,IN08B092,L,T3,vnc_intrinsic,acetylcholine,2,9.7451748187204e-06,1.089250603384082e-05
IN08B092|R|T3,IN08B092,R,T3,vnc_intrinsic,acetylcholine,2,1.171110389100071e-05,1.2530850287183679e-05
IN08B093|L|T3,IN08B093,L,T3,vnc_intrinsic,acetylcholine,6,0.0,0.0
IN08B093|R|T3,IN08B093,R,T3,vnc_intrinsic,acetylcholine,6,0.0,0.0
IN08B104|L|T2,IN08B104,L,T2,vnc_intrinsic,acetylcholine,3,1.1250157441371356e-08,1.1250157441371356e-08
IN08B104|R|T2,IN08B104,R,T2,vnc_intrinsic,acetylcholine,3,3.376220801444575e-08,3.376220801444575e-08
IN08B105|R|T2,IN08B105,R,T2,vnc_intrinsic,acetylcholine,1,1.0838789298923148e-05,0.0001019676132769446
IN08B108|L|T3,IN08B108,L,T3,vnc_intrinsic,acetylcholine,3,1.2425945016230131e-05,1.0353280219925235e-05
IN08B108|R|T3,IN08B108,R,T3,vnc_intrinsic,acetylcholine,2,1.1147852894607223e-05,8.674452409484717e-06
IN09A001|L|T1,IN09A001,L,T1,vnc_intrinsic,gaba,1,1.342925006599354e-05,3.873586554279607e-06
IN09A001|L|T2,IN09A001,L,T2,vnc_intrinsic,gaba,1,0.002963478550296444,0.002919204305172544
IN09A001|L|T3,IN09A001,L,T3,vnc_intrinsic,gaba,1,1.4086683682696323e-10,1.4086683682696323e-10
IN09A001|R|T1,IN09A001,R,T1,vnc_intrinsic,gaba,1,3.279852535388748e-05,2.0727404883632155e-05
IN09A001|R|T2,IN09A001,R,T2,vnc_intrinsic,gaba,1,0.0021949117987573852,0.002181799209229397
IN09A001|R|T3,IN09A001,R,T3,vnc_intrinsic,gaba,1,0.0,2.370719251650168e-06
IN09A002|L|T1,IN09A002,L,T1,vnc_intrinsic,gaba,1,0.014368892053746786,0.014543805473659422
IN09A002|L|T2,IN09A002,L,T2,vnc_intrinsic,gaba,1,0.012834985293027396,0.010952064206760167
IN09A002|L|T3,IN09A002,L,T3,vnc_intrinsic,gaba,1,0.009482964824182838,0.009460509475472383
IN09A002|R|T1,IN09A002,R,T1,vnc_intrinsic,gaba,1,0.012363087963371207,0.012733525887866397
IN09A002|R|T2,IN09A002,R,T2,vnc_intrinsic,gaba,1,0.010944601152143048,0.009514392069993091
IN09A002|R|T3,IN09A002,R,T3,vnc_intrinsic,gaba,1,0.009493414668767537,0.009298717840446847
IN09A003|L|T1,IN09A003,L,T1,vnc_intrinsic,gaba,1,0.008390224984148511,0.008477846477626245
IN09A003|L|T2,IN09A003,L,T2,vnc_intrinsic,gaba,1,0.000495120217090949,0.0005098950807997924
IN09A003|L|T3,IN09A003,L,T3,vnc_intrinsic,gaba,1,4.348300552153283e-05,4.505599520677954e-05
IN09A003|R|T1,IN09A003,R,T1,vnc_intrinsic,gaba,1,0.008288024134099592,0.008345438030009315
IN09A003|R|T2,IN09A003,R,T2,vnc_intrinsic,gaba,1,0.00025707634476598563,0.0002600075571353945
IN09A003|R|T3,IN09A003,R,T3,vnc_intrinsic,gaba,1,0.00011623139401361026,0.00011445517481879287
IN09A004|L|T2,IN09A004,L,T2,vnc_intrinsic,gaba,1,0.001613119500389798,0.0015237270691173936
IN09A004|L|T3,IN09A004,L,T3,vnc_intrinsic,gaba,1,3.489332536359165e-06,3.992788499958235e-06
IN09A004|R|T2,IN09A004,R,T2,vnc_intrinsic,gaba,1,0.002639665609813156,0.002629271871313948
IN09A004|R|T3,IN09A004,R,T3,vnc_intrinsic,gaba,1,3.172656755384001e-08,4.1971323464795333e-08
IN09A005|L|A3,IN09A005,L,A3,vnc_intrinsic,unclear,1,0.05846231544764285,0.054538429352579874
IN09A005|L|A4,IN09A005,L,A4,vnc_intrinsic,unclear,1,0.017223501036791277,0.01600666101982321
IN09A005|L|A5,IN09A005,L,A5,vnc_intrinsic,unclear,1,0.09728579908521102,0.0905537078702008
IN09A005|L|A8,IN09A005,L,A8,vnc_intrinsic,unclear,1,0.1926714817447641,0.17977992866452588
IN09A005|R|A4,IN09A005,R,A4,vnc_intrinsic,unclear,1,0.05686422313972803,0.05280338740877358
IN09A005|R|A5,IN09A005,R,A5,vnc_intrinsic,unclear,1,0.08185143711216673,0.07625452323557794
IN09A005|R|A8,IN09A005,R,A8,vnc_intrinsic,unclear,1,0.1452421876801083,0.1355289467194897
IN09A006|L|T1,IN09A006,L,T1,vnc_intrinsic,gaba,2,0.0009698706278007418,0.001077683611237657
IN09A006|L|T2,IN09A006,L,T2,vnc_intrinsic,gaba,1,0.009890201885921705,0.01055545428243605
IN09A006|L|T3,IN09A006,L,T3,vnc_intrinsic,gaba,1,0.0001717448508221858,0.00038398197067890806
IN09A006|R|T1,IN09A006,R,T1,vnc_intrinsic,gaba,1,4.5430325331869805e-06,3.0302227669565594e-06
IN09A006|R|T2,IN09A006,R,T2,vnc_intrinsic,gaba,2,0.01225166895562726,0.012793999368977101
IN09A006|R|T3,IN09A006,R,T3,vnc_intrinsic,gaba,1,2.1727127105989037e-05,2.519332644463491e-05
IN09A007|L|A1,IN09A007,L,A1,vnc_intrinsic,gaba,1,0.00010213416388539447,7.754047453179043e-05
IN09A007|L|T3,IN09A007,L,T3,vnc_intrinsic,gaba,1,6.431150632019246e-07,9.088776685158584e-06
IN09A007|R|A1,IN09A007,R,A1,vnc_intrinsic,gaba,1,0.00012915782320437475,0.00010445994939756943
IN09A007|R|T3,IN09A007,R,T3,vnc_intrinsic,gaba,1,3.9786393250028774e-05,7.119744778629662e-05
IN09A009|L|T2,IN09A009,L,T2,vnc_intrinsic,gaba,1,0.007237511755620219,0.0076334058447678635
IN09A009|L|T3,IN09A009,L,T3,vnc_intrinsic,gaba,1,2.67589610299376e-06,3.514363741457904e-07
IN09A009|R|T2,IN09A009,R,T2,vnc_intrinsic,gaba,1,0.005813471279303655,0.006080686405238225
IN09A009|R|T3,IN09A009,R,T3,vnc_intrinsic,gaba,1,9.049961839831749e-06,1.2187223389424379e-06
IN09A010|L|T1,IN09A010,L,T1,vnc_intrinsic,gaba,1,2.5839560496804058e-09,2.5839560496804058e-09
IN09A010|L|T2,IN09A010,L,T2,vnc_intrinsic,gaba,1,7.2582803147894745e-06,1.0737163890625926e-05
IN09A010|L|T3,IN09A010,L,T3,vnc_intrinsic,gaba,1,4.897212153124787e-07,1.3759611976491082e-06
IN09A010|R|T1,IN09A010,R,T1,vnc_intrinsic,gaba,1,7.719696505668026e-08,1.5976814057015072e-07
IN09A010|R|T2,IN09A010,R,T2,vnc_intrinsic,gaba,1,3.5336430213577086e-08,9.501102899422473e-08
IN09A010|R|T3,IN09A010,R,T3,vnc_intrinsic,gaba,1,4.8706126572407495e-09,8.088507901270853e-09
IN09A011|L|A1,IN09A011,L,A1,vnc_intrinsic,gaba,1,2.3583187427541302e-05,2.430007651640051e-05
IN09A011|R|A1,IN09A011,R,A1,vnc_intrinsic,gaba,1,3.446574757241981e-05,4.452351469910588e-05
IN09A012|L|T1,IN09A012,L,T1,vnc_intrinsic,gaba,1,0.00010023450111127901,0.0002669626967297467
IN09A012|L|T2,IN09A012,L,T2,vnc_intrinsic,gaba,1,0.003992786778969779,0.004165551697280458
IN09A012|L|T3,IN09A012,L,T3,vnc_intrinsic,gaba,1,0.010397789986865517,0.010568729627038757
IN09A012|R|T1,IN09A012,R,T1,vnc_intrinsic,gaba,1,0.001392971692127499,0.0014956391628331886
IN09A012|R|T2,IN09A012,R,T2,vnc_intrinsic,gaba,1,0.001851092235416544,0.0017298130397436415
IN09A012|R|T3,IN09A012,R,T3,vnc_intrinsic,gaba,1,0.0037302650611099127,0.0038850737248753505
IN09A013|L|T1,IN09A013,L,T1,vnc_intrinsic,gaba,1,1.5905874700436725e-09,0.0002884226148539665
IN09A013|L|T2,IN09A013,L,T2,vnc_intrinsic,gaba,1,0.00018666409886154096,0.00030287402531808364
IN09A013|L|T3,IN09A013,L,T3,vnc_intrinsic,gaba,1,1.0197015763871273e-07,1.738631286943055e-07
IN09A013|R|T1,IN09A013,R,T1,vnc_intrinsic,gaba,1,0.0,0.0
IN09A013|R|T2,IN09A013,R,T2,vnc_intrinsic,gaba,1,0.0,0.0
IN09A013|R|T3,IN09A013,R,T3,vnc_intrinsic,gaba,1,0.0,0.0
IN09A014|L|T1,IN09A014,L,T1,vnc_intrinsic,gaba,1,0.0,0.0
IN09A014|L|T2,IN09A014,L,T2,vnc_intrinsic,gaba,1,3.958413619855973e-06,6.058082342666831e-10
IN09A014|L|T3,IN09A014,L,T3,vnc_intrinsic,gaba,1,0.0,0.0
IN09A014|R|T1,IN09A014,R,T1,vnc_intrinsic,gaba,1,7.389791219664377e-08,8.645377521465291e-08
IN09A014|R|T2,IN09A014,R,T2,vnc_intrinsic,gaba,1,6.026569718612704e-05,1.6419019901452484e-08
IN09A014|R|T3,IN09A014,R,T3,vnc_intrinsic,gaba,1,1.7130154479370727e-06,0.0
IN09A015|L|A1,IN09A015,L,A1,vnc_intrinsic,gaba,1,1.0139187321169227e-06,1.037688816713355e-06
IN09A015|R|A1,IN09A015,R,A1,vnc_intrinsic,gaba,1,9.507288074449361e-08,1.1585496770730184e-07
IN09A016|L|T1,IN09A016,L,T1,vnc_intrinsic,gaba,1,7.37106152666375e-05,8.149540012380734e-05
IN09A016|L|T2,IN09A016,L,T2,vnc_intrinsic,gaba,1,4.422437208863251e-06,5.5669377210652655e-06
IN09A016|L|T3,IN09A016,L,T3,vnc_intrinsic,gaba,1,3.798872276013568e-05,4.731113868094186e-05
IN09A016|R|T1,IN09A016,R,T1,vnc_intrinsic,gaba,1,2.0576590169324842e-05,2.5119930870398827e-05
IN09A016|R|T2,IN09A016,R,T2,vnc_intrinsic,gaba,1,0.0,0.0
IN09A016|R|T3,IN09A016,R,T3,vnc_intrinsic,gaba,1,1.4640114030149395e-05,1.6730572120100194e-05
IN09A017|L|T1,IN09A017,L,T1,vnc_intrinsic,gaba,1,3.169554730064281e-08,3.169554730064281e-08
IN09A017|L|T2,IN09A017,L,T2,vnc_intrinsic,gaba,1,0.0,0.0
IN09A017|L|T3,IN09A017,L,T3,vnc_intrinsic,gaba,1,1.8172407334194046e-08,1.8172407334194046e-08
IN09A017|R|T1,IN09A017,R,T1,vnc_intrinsic,gaba,1,0.0,0.0
IN09A017|R|T2,IN09A017,R,T2,vnc_intrinsic,gaba,1,0.0,0.0
